IMO,MMSI,Name,Type,Build Year,Country,Call Sign,Length,Width,Gross Tonnage,Deadweight Tonnage,Efficiency
9457268,477881600,Seafrontier,Oil Tanker,2011,Hong Kong,VRHA3,183,32,30241,50500,6.38
9404704,246244000,Rolldock Sea,General Cargo Ship,2011,Netherlands,PBPF,140,24,12802,6879,44.6
9530943,636015149,Quest,Bulk Carrier,2011,Liberia,A8YX8,186,28,22733,36903,6.28
9461104,636021220,Greneta,Bulk Carrier,2010,Liberia,5LCW4,229,32,43012,82166,5.33
9526100,246843000,Marfaam,General Cargo Ship,2011,Netherlands,PCNH,118,16,5422,8429,11.64
9418066,241724000,Maran Lupus,Oil Tanker,2009,Greece,SVDJ2,333,60,164680,318068,2.46
9471329,538005300,Flagship Sage,Oil Tanker,2011,Marshall Is,V7CP6,229,32,42341,74158,5.4
9466582,538006308,Advantage Spring,Oil Tanker,2010,Marshall Is,V7LO4,274,48,83805,156597,3.36
9470272,538004255,Seaways Leyte,Chemical Tanker,2011,Marshall Is,V7WA7,229,32,42153,73944,5.44
9546083,371769000,Jin Zhou Hai,Bulk Carrier,2009,Liberia,5LMR5,190,32,33044,57000,6.11
9470064,538009129,Sunrise I,Bulk Carrier,2010,Marshall Is,V7A4355,229,32,43827,80370,
9483516,215236000,Birgit Knutsen,Chemical Tanker,2010,Malta,9HA5025,144,23,11889,16536,9.24
9588407,351108000,Baroness,Bulk Carrier,2011,Panama,3ELR3,179,28,22137,33859,6.66
9317781,538006462,Bobic,Bulk Carrier,2006,Marshall Is,V7NI9,175,29,19789,31896,6.41
9474254,538007973,Birte Selmer,Bulk Carrier,2011,Marshall Is,V7NZ8,180,30,23432,33660,9.77
9566605,354360000,Puffin Arrow,Bulk Carrier,2011,Panama,3FIZ6,200,32,36925,62967,4.83
9531739,432783000,Atlas Leader,Vehicle Carrier,2010,Japan,7JHL,199,32,63085,21323,16.62
9366146,566839000,Oslo Carrier 3,General Cargo Ship,2011,Norway,LASP8,107,18,6668,9307,14.34
9600607,636021390,Transasia,General Cargo Ship,2011,Liberia,5LDS5,157,25,15545,25000,7.68
9439369,538003631,Owl 1,Chemical Tanker,2009,Marshall Is,V7SE3,128,20,8539,13053,12.02
9453535,636014899,Saronic Trader,Bulk Carrier,2011,Liberia,A8XI3,230,38,51208,93112,4.21
9449247,311052200,Rhodos,Bulk Carrier,2011,Bahamas,C6ZC5,190,32,33280,57306,7.93
9432476,248565000,Densa Tiger,Bulk Carrier,2010,Malta,9HA2417,189,32,31029,55092,4.21
9458157,356062000,Gaz Synergy,Gas Carrier,2010,Panama,3FTO4,156,24,15314,17740,17.01
9508392,636020305,Mineral Dragon,Bulk Carrier,2008,Liberia,D5YP7,292,45,91373,178062,2.84
9502740,538009497,Baltic Spirit,Bulk Carrier,2009,Marshall Is,V7A4815,180,28,22402,35239,5.77
9540821,477274100,Unique Guardian,Oil Tanker,2012,Hong Kong,VRJM6,183,32,29411,50475,6.11
9424120,375817000,Novi,Bulk Carrier,2011,St Vincent Grenadines,J8B5927,175,29,19812,31872,7.88
9387724,257456000,Fjellanger,Chemical Tanker,2010,Norway,LAFN7,183,32,29644,46287,6.3
9573830,351724000,Htk Lavender,Bulk Carrier,2010,Panama,3EWH8,199,32,34795,61494,4.68
9519078,636019128,Star Marianne,Bulk Carrier,2010,Liberia,A8UT6,292,45,93186,178906,3.26
9487598,314572000,Bc Raeda,Bulk Carrier,2011,Barbados,8PBE5,158,24,15302,24959,6.83
9506203,235088244,Seatruck Progress,Ro-Ro Ship,2011,United Kingdom,2EUK3,142,24,19722,5300,20.38
9456927,636015362,Alpine Plymouth,Oil Tanker,2011,Liberia,D5AE8,228,32,42208,74606,4.68
9448425,366102000,Liberty Promise,Vehicle Carrier,2010,Usa,WWMZ,200,32,57030,21359,15.62
9437945,247310400,Grande Sierra Leone,Container/Ro-Ro Cargo Ship,2011,Italy,IBOM,212,32,47658,24400,8.2
9533347,636019611,Mandarin Phoenix,Bulk Carrier,2010,Liberia,D5VH5,190,32,32969,57000,5.9
9481049,538009723,Viking Amber,Vehicle Carrier,2010,Marshall Is,V7A5086,167,28,39362,12471,21.07
9522324,636014356,Suvorovsky Prospect,Oil Tanker,2011,Liberia,A8TH6,250,44,62504,113905,4.06
9403255,372879000,Aloni,General Cargo Ship,2010,Panama,3EQT3,179,28,21192,33399,5.6
9390587,636021797,Keros Voyager,Oil Tanker,2008,Panama,3E2230,244,42,57142,105585,7.93
9478511,538003820,Imperial Eagle,Bulk Carrier,2010,Marshall Is,V7TK5,190,33,31532,55989,4.6
9478470,538007909,Double Diamond,General Cargo Ship,2011,Marshall Is,V7HN2,177,27,21483,33145,6.68
9579054,477764400,Horizon Jade,Bulk Carrier,2011,Hong Kong,VRIT9,225,32,41254,76032,4.19
9481594,244674000,Marietje Deborah,General Cargo Ship,2011,Netherlands,PBWB,126,15,5418,8334,10.17
9561277,319409000,Glorious Ace,Vehicle Carrier,2010,Cayman Is,ZGAL,200,32,58939,18836,18.34
9491379,441688000,Wooyang Elite,Bulk Carrier,2011,Liberia,5LMB8,188,32,31763,55675,5.4
9594470,210249000,Grey Fox,General Cargo Ship,2011,Marshall Is,V7A6134,180,28,22863,33217,8.27
9482134,353096000,Sunny Hope,Bulk Carrier,2011,Panama,3EVB9,194,32,33138,58787,4.83
9595125,226000000,Asterion,Chemical Tanker,2011,France,FICK,184,27,23248,37583,6.69
9531741,431024000,Asteria Leader,Vehicle Carrier,2010,Japan,7KIE,199,32,63084,21349,19.06
9588342,215226000,Amapola,Bulk Carrier,2011,Malta,9HA2676,180,32,22223,33997,6.67
9477854,311001045,Star Coral,Bulk Carrier,2009,Bahamas,C6EZ6,229,38,51255,93251,4.15
9425174,255805701,Pacific Hero,General Cargo Ship,2011,Portugal,CQEX,166,27,20973,28440,11.07
9463633,636092816,Roland Oldendorff,Bulk Carrier,2011,Liberia,D5KD7,260,43,65976,118625,
9522881,538009422,Betty,Bulk Carrier,2011,Marshall Is,V7A4712,186,28,22683,36892,6.16
9497464,636019688,Nodus,General Cargo Ship,2010,Liberia,D5VR3,180,28,22064,33200,10.04
9519169,215060000,Allegra,Bulk Carrier,2011,Malta,9HA2626,180,30,22400,34146,6.65
9544401,352497000,Gu Imabari,Bulk Carrier,2009,Panama,3FFY8,225,31,39737,76619,4.2
9490844,259545000,Spar Capella,Bulk Carrier,2011,Norway,LAKA7,190,32,32839,58000,5.3
9422378,311033600,Juno,Bulk Carrier,2011,Bahamas,C6YJ4,189,24,20603,29707,7.65
9584982,271048988,Ym Samsun,General Cargo Ship,2011,Turkey,TCA6449,122,16,5860,8200,13.61
9470131,538006204,Advantage Award,Oil Tanker,2011,Marshall Is,V7KZ9,249,44,61336,115984,3.5
9527996,538008654,Clipper Apollonia,Bulk Carrier,2010,Marshall Is,V7A2625,180,28,20809,32755,6.77
9451733,247239700,Nina,Chemical Tanker,2010,Italy,ICMG,180,32,25864,40408,6.63
9461623,538007683,Constantinos P Ii,Container Ship,2011,Marshall Is,V7EY8,261,32,40542,49835,18.96
9458535,277466000,Regina Seaways,Ro-Pax Ship,2010,Lithuania,LYTO,199,28,25518,7500,27.17
9504633,247310200,Cdry Black,General Cargo Ship,2011,Italy,ICRT,108,18,5629,8047,14.7
9563615,356791000,Hong Hing,Bulk Carrier,2010,Panama,3FWZ4,225,32,40896,76549,4.15
9505572,244109000,Warnowborg,General Cargo Ship,2011,Netherlands,PCBT,107,18,6668,9240,14.55
9511454,247283400,Resilience,Bulk Carrier,2009,Marshall Is,V7A6212,291,45,91971,176189,3.05
9497490,413309980,Hua Yang Mei Gui,Bulk Carrier,2011,China,BOUN4,177,26,18722,30000,7
9466142,311027400,Scott Spirit,Oil Tanker,2011,Bahamas,C6YA8,248,44,66563,109335,5.17
8201480,310456000,Artania,Passenger Ship,1984,Bahamas,C6CY5,231,32,44656,4661,
9565039,241087000,Blue Star Delos,Ro-Pax Ship,2011,Greece,SVBF7,145,22,18498,2775,32.36
9411317,403513001,Ncc Amal,Chemical Tanker,2011,Saudi Arabia,HZEE,183,32,29168,45544,6.33
9552836,636021044,Veloce,Bulk Carrier,2010,Liberia,5LBZ2,229,32,44306,83410,4.38
9464003,566082000,Ananya Naree,Bulk Carrier,2011,Singapore,9V9383,183,29,23654,33856,7.91
9507893,636017746,Knightship,Bulk Carrier,2010,Liberia,D5MN5,292,45,93186,178978,3
9431135,538003351,Al Nuaman,Lng Carrier,2009,Marshall Is,V7QF7,315,50,136980,121910,10.51
9466013,219413000,Torm Agnete,Oil Tanker,2010,Denmark,OZGT2,183,32,30241,50247,6.46
9553048,319014800,Oriental Acacia,Chemical Tanker,2011,Cayman Is,ZGBL2,124,20,7785,12332,12.27
9365374,538009512,Neutron Sound,Chemical Tanker,2007,Marshall Is,V7A4831,183,32,29990,49997,5.45
9419450,538006203,Advantage Avenue,Oil Tanker,2010,Marshall Is,V7KZ8,249,44,61341,115800,3.5
9586631,311054500,Lyric Star,Bulk Carrier,2011,Bahamas,C6ZG3,229,32,44203,81500,4.66
9407847,636014044,Maistros,Oil Tanker,2009,Liberia,A8QZ7,229,32,42010,73334,4.98
9463451,245952000,Ebroborg,General Cargo Ship,2010,Netherlands,PCGH,138,16,7196,10750,14.33
9473224,209324000,Condor Valparaiso,General Cargo Ship,2011,Cyprus,5BAQ5,144,23,12795,17257,15.6
9569530,305642000,Bbc Ocean,Other Ship Types,2011,Antigua Barbuda,V2FD6,116,17,5344,6252,21
9473107,255804470,Harbour Fountain,Chemical Tanker,2011,Portugal,CQKH,144,23,11880,16909,12.2
9399806,636091750,Windswept,Container Ship,2010,Singapore,9V8373,224,31,32901,35445,18.34
9494058,636014945,Al Yasat- Ii,Bulk Carrier,2011,Liberia,A8XO2,190,32,33202,57408,4.9
9403073,636092873,Leon Oetker,Bulk Carrier,2008,Liberia,D5RX3,190,32,32379,58790,4.32
9506174,353401000,Gaz Concord,Gas Carrier,2011,Panama,3FVO7,120,20,9142,10313,17.34
9600839,477746900,Sfl Yukon,Bulk Carrier,2010,Hong Kong,VRHQ3,190,32,33044,56836,5.92
9472177,477397800,Cosco Harmony,Container Ship,2011,Hong Kong,VRJA4,367,48,141823,140453,13.07
9222560,355804000,Cheetah Ii,Oil Tanker,2000,Panama,3EKB4,182,32,28534,47131,
9490832,538003016,Genco Rhone,Bulk Carrier,2011,Marshall Is,V7KI7,189,32,32839,57970,4.92
9542130,352480000,Bunga Lavender,Chemical Tanker,2010,Panama,3FFE6,147,25,11908,19997,9.01
9498602,431223000,Eridanus Leader,Vehicle Carrier,2010,Japan,7JUP,199,32,59637,18056,18.86
9481075,538009729,Viking Diamond,Vehicle Carrier,2011,Marshall Is,V7A5092,167,28,39362,12572,22.46
9437933,247304600,Grande Gabon,Container/Ro-Ro Cargo Ship,2011,Italy,IBNV,211,32,47658,24400,8.2
9505039,368444000,Arc Commitment,Vehicle Carrier,2011,Malta,9HA2271,231,33,74255,30140,16.21
9490466,538006451,Unity N,Bulk Carrier,2011,Marshall Is,V7WI2,229,32,43506,79642,4.75
9434527,354736000,Kiwi Arrow,Bulk Carrier,2010,Panama,3FPC2,200,32,36925,62924,4.83
9432488,248639000,Densa Eagle,Bulk Carrier,2010,Malta,9HA2450,189,32,31029,55094,4.21
9505584,305714000,Froland,General Cargo Ship,2011,Antigua Barbuda,V2QM8,107,18,6668,9270,13.46
9419321,246824000,Finnborg,General Cargo Ship,2011,Netherlands,PCMN,156,16,8911,14603,10.07
9513658,305690000,Bbc London,Other Ship Types,2011,Antigua Barbuda,V2FJ2,130,16,7138,7892,16.15
9444546,538004073,Mairaki,Bulk Carrier,2011,Marshall Is,V7VA7,292,45,95309,181483,3.3
9382736,636014788,Erlyne,Bulk Carrier,2010,Liberia,A8WN7,189,30,30140,50194,6.8
9463578,304571000,Sloman Discharger (Sloman Discharger),General Cargo Ship,2011,Antigua Barbuda,V2GZ6,138,22,9530,12961,15.15
9486570,538009485,Clipper Como,Bulk Carrier,2010,Marshall Is,V7A4800,190,28,24118,37302,6.62
9456965,255805661,Msc Odessa V,Container Ship,2010,Portugal,CQGL,262,32,41331,51687,16.88
9483217,636017751,Jps Barcelona,Bulk Carrier,2010,Liberia,A8UT9,188,32,32672,55783,8.53
9480473,215390000,Ece Nur Bayraktar,Bulk Carrier,2011,Malta,9HA2719,190,32,34374,58449,6.02
9487263,636014944,Yamilah-Iii,Oil Tanker,2011,Liberia,A8XN9,228,32,42538,74866,6.52
9419254,636020077,Great Forest,General Cargo Ship,2010,Liberia,A8UQ7,196,32,35240,53035,7.35
9553402,355320000,Kirkeholmen,Chemical Tanker,2010,Panama,3FIV4,144,23,11908,16730,10.34
9595204,314487000,Omnia,Bulk Carrier,2011,Barbados,8PAS7,186,28,22744,36787,7.84
9477593,259082000,Ribera Del Duero Knutsen,Lng Carrier,2010,Norway,LAHM7,290,46,111109,96740,6.23
9469780,636021434,Johnelle,General Cargo Ship,2011,Liberia,5LDX4,148,23,13816,19638,14.8
9350032,564397000,Apl Florida,Container Ship,2008,Malta,9HA4766,293,40,71787,72912,31.93
9385922,245525000,Frisian Ocean,General Cargo Ship,2011,Netherlands,PCFY,127,16,5887,8052,11.27
9299032,236111804,Maersk Douala,Container Ship,2004,Singapore,9V5667,208,30,25406,33783,18.87
9452555,538004270,Platon,Bulk Carrier,2011,Marshall Is,V7WD4,196,32,34378,58502,6.01
9402287,209384000,Mount Troodos,Bulk Carrier,2009,Cyprus,5BBR5,292,45,93385,181383,4.4
9355501,357984000,Bulk Spirit,Bulk Carrier,2009,Panama,3FXY2,188,32,29439,52950,4.95
9577898,538007660,Adventurer,Bulk Carrier,2011,Marshall Is,V7ZF4,180,28,20924,32417,7.23
9443774,271042643,Servet Ana,Bulk Carrier,2011,Turkey,TCMF7,179,28,19999,30124,7.34
9479204,229382000,Thalassini Agatha,Bulk Carrier,2011,Malta,9HA5481,292,45,93029,182307,2.95
9509968,246619000,Floragracht,General Cargo Ship,2011,Netherlands,PBUS,137,19,8620,12178,13.54
9591820,246737000,Noorddijk,General Cargo Ship,2011,Netherlands,PCEV,122,20,7580,9214,15.96
9486180,636017991,Chem Hydra,Chemical Tanker,2009,Liberia,D5NR8,144,24,11939,17055,20.4
9577082,636015050,Scf Prime,Oil Tanker,2011,Liberia,A8YG7,228,32,42208,74581,4.52
9497359,636020304,Berge Hoverla,Bulk Carrier,2010,Liberia,D5YP6,292,45,91971,175918,2.41
9504152,246279000,Vestanhav,General Cargo Ship,2012,Netherlands,PCMK,123,16,6069,10036,11.16
9533816,209490000,Spirit Of France,Ro-Pax Ship,2011,Cyprus,5BDN5,213,32,47592,9884,25.28
9484687,636014571,W-Ace,Bulk Carrier,2011,Liberia,A8UX9,229,38,51239,93015,4.65
9505065,248264000,Tugela,Vehicle Carrier,2011,Malta,9HA2292,229,32,72295,28837,16.36
9598995,477172300,Clipper Panorama,Bulk Carrier,2011,Hong Kong,VRRU8,180,30,20969,32353,7.08
9483102,414017000,Xiang Rui Kou,Other Ship Types,2011,China,BOON,217,43,35568,48293,
9578658,538008328,Pserimos,Oil Tanker,2011,Marshall Is,V7A2242,274,48,81509,158670,3.68
9577886,538007659,Discoverer,Bulk Carrier,2011,Marshall Is,V7ZE4,180,28,20924,32688,7.23
9576765,566179000,Rudolf Schulte,Chemical Tanker,2011,Singapore,9V9152,178,28,19793,25581,10.5
9429039,565712000,Ashley Lady,Oil Tanker,2010,Singapore,9V8540,248,44,62201,112043,4.09
9486257,636020457,Transamerica,General Cargo Ship,2010,Liberia,D5ZI2,149,26,15545,25019,7.68
9474620,355342000,Alisios,Bulk Carrier,2011,Panama,3EAT4,230,38,51195,92776,4.4
9577410,538008021,Papayiannis Iii,Bulk Carrier,2010,Marshall Is,V7SS8,196,33,34374,58429,5.61
9452880,636014972,Afroditi,Oil Tanker,2011,Liberia,A8XT8,274,50,84716,166164,3.46
9524449,538004316,Ridgebury Elizabeth B,Oil Tanker,2011,Marshall Is,V7WJ6,274,48,81282,158574,4.15
9578634,311000437,Barcelona Spirit,Oil Tanker,2011,Bahamas,C6CC9,274,48,81509,158482,3.57
9415703,371208000,Kikyo,Gas Carrier,2010,Hong Kong,VRGR7,225,36,47005,58811,6
9386718,212706000,Navi Baltic,Container Ship,2009,Portugal,CQYE,168,25,17488,17894,20.2
9504059,212787000,Elbblue,Container Ship,2011,Liberia,5LKI7,153,24,10585,13200,21.26
9498248,248938000,Lyulin,Bulk Carrier,2011,Malta,9HA2582,186,24,19906,30686,
9505924,566306000,Mtm Houston,Chemical Tanker,2010,Singapore,9V9704,144,24,11668,19741,10.61
9592252,241132000,Minerva Kythnos,Oil Tanker,2011,Greece,SVBI9,249,43,61242,115674,3.65
9463657,636092819,Rik Oldendorff,Bulk Carrier,2011,Liberia,D5JV8,260,43,65976,118467,
9447897,636092780,Tempanos,Container Ship,2011,Liberia,A8VP9,300,45,88586,94649,12.66
9569970,636092784,Tucapel,Container Ship,2012,Liberia,A8VQ3,300,46,88586,94707,12.65
9473119,255804570,Harbour First,Chemical Tanker,2011,Portugal,CQKM,144,23,11971,16894,11.8
9520792,371883000,Naluhu,Bulk Carrier,2010,Panama,3FOW9,190,32,32315,58107,5.75
9569750,271042638,Nuri Bey,Bulk Carrier,2011,Turkey,TCMF4,229,32,43767,80459,4.36
9571519,246768000,Merwedegracht,General Cargo Ship,2011,Netherlands,PCJE,142,19,9524,11759,13.1
9459967,636092253,Mv Yulia,Bulk Carrier,2011,Liberia,A8ZJ3,185,24,19814,30878,19
9447859,636092781,Teno,Container Ship,2011,Liberia,A8VP7,300,46,88586,94526,12.68
9542336,246704000,Ual Bodewes,General Cargo Ship,2012,Netherlands,PCLO,119,16,5569,8326,13.43
9410973,219163000,Navigare Tolero,Oil Tanker,2011,Marshall Is,V7A6250,275,48,83850,156516,3.39
9439644,538009796,Yasa Spring,Bulk Carrier,2011,Marshall Is,V7A5172,295,46,94721,180082,2.97
9467299,477274400,Cscl Saturn,Container Ship,2011,Hong Kong,VRJS5,366,52,150853,155426,12.7
9467287,477424600,Cscl Mars,Container Ship,2011,Hong Kong,VRJG2,366,52,150853,155467,12.7
9507790,636092151,E.R. Bristol,Bulk Carrier,2011,Liberia,A8XQ6,188,32,32672,56000,5.18
9573658,338431000,Yosemite Trader,Oil Tanker,2011,Usa,WUSD,180,32,28777,47980,5.99
9354739,567015000,Mallika Naree,Bulk Carrier,2008,Thailand,HSDM,178,28,19891,30195,6.89
9563392,355882000,Ithaca Stockholm,Bulk Carrier,2010,Liberia,5LLU8,180,28,22409,35033,6.43
9587477,636014878,Am Point Lisas,Bulk Carrier,2010,Liberia,A8XD2,229,38,51265,93000,4.36
9337004,538009252,Ridgebury Judith,Oil Tanker,2008,Marshall Is,V7A4509,274,48,78809,150393,3.6
9589750,538004238,Melodia,Oil Tanker,2011,Panama,3E4641,274,48,81384,158671,3.65
9444819,538003750,Genco Claudius,Bulk Carrier,2010,Marshall Is,V7SY6,288,45,88397,169001,2.76
9569932,241581000,Avra I,Bulk Carrier,2010,Greece,SVCS3,190,32,32984,57000,5.47
9485825,257481000,Oslo Bulk 9,General Cargo Ship,2011,Norway,LAIF8,108,18,5629,8036,14.39
9462897,477229100,Seameridian,Oil Tanker,2011,Hong Kong,VRIK8,183,32,30241,50309,6.21
9536959,355488000,Delhi Highway,Vehicle Carrier,2011,Panama,3EVM6,200,32,58997,18891,15.68
9525936,229007000,Jebel Ali,Container Ship,2012,Liberia,5LLI4,366,48,141077,145149,13.05
9429027,636020131,Delta Tolmi,Oil Tanker,2010,Liberia,D5XV2,274,48,81360,157488,3.68
9460722,622121410,Wadi Albostan,Bulk Carrier,2011,Egypt,6AGS,190,32,33234,57320,3.88
9489209,257724000,Champion Istra,Chemical Tanker,2012,Norway,LAMK8,195,32,30638,52610,5.73
9455557,241116000,Maran Sun,Bulk Carrier,2011,Liberia,5LEZ3,250,43,61504,114078,3.42
9464596,636092850,Penelope Oldendorff,Bulk Carrier,2010,Liberia,D5QR6,255,43,63993,114861,4.29
9534456,257483000,Oslo Forest 2,General Cargo Ship,2011,Norway,LALR8,117,18,6693,10049,16.02
9590773,215562000,Evaluna,General Cargo Ship,2011,Malta,9HA2754,134,19,7450,10810,13.1
9354741,567097000,Mookda Naree,Bulk Carrier,2009,Thailand,HSIM,178,28,19891,30162,6.9
9478717,538003962,Alpine Light,Oil Tanker,2010,Marshall Is,V7UJ6,183,32,29826,50238,5.81
9400942,375778000,Kamenari,General Cargo Ship,2010,St Vincent Grenadines,J8B5551,177,28,20236,32326,8.15
9430375,219088000,Santa Teresa,Container Ship,2011,Denmark,OXAW2,300,43,85676,93590,12.5
9498250,215400000,Osogovo,Bulk Carrier,2011,Malta,9HA2725,186,24,19906,30693,7.64
9468152,256638000,Diamond Sea,Bulk Carrier,2011,Malta,9HA2897,190,32,31617,55437,5.25
9436941,229619000,Syra,Oil Tanker,2010,Gabon,TRAT2,230,42,55898,105309,3.7
9452622,311051200,Rysy,Bulk Carrier,2011,Bahamas,C6ZA3,229,32,43506,79602,4.32
9463645,636092749,Robert Oldendorff,Bulk Carrier,2011,Liberia,D5JW4,260,43,65976,118590,
9431185,353163000,Bellevue,Bulk Carrier,2011,Panama,3EWE5,245,43,64647,119473,3.23
9460784,314579000,True Confidence,Bulk Carrier,2011,Barbados,8PBF4,183,32,29104,50448,5.2
9469388,244513000,Stena Transit,Ro-Pax Ship,2011,Netherlands,PHJU,212,27,33690,8423,16.74
9478937,319132300,Tegea,Bulk Carrier,2011,Cayman Is,ZGHJ4,190,32,31243,55616,6.49
9401960,209012000,Astraea Sb,Bulk Carrier,2009,Cyprus,5BPR4,225,32,42931,82533,3.87
9490624,538002316,Genco Aquitaine,Bulk Carrier,2009,Marshall Is,V7DT9,189,32,32837,57970,4.92
9501851,370640000,Giant Ace,Bulk Carrier,2009,Panama,3EVK,292,45,93152,179147,4.61
9447873,636092783,Tubul,Container Ship,2011,Liberia,A8VP8,300,46,88586,94665,12.66
9417751,636013794,Lia,Oil Tanker,2008,Liberia,A8PL6,228,32,42010,73723,5.02
9561265,352980796,Elegant Ace,Vehicle Carrier,2010,Panama,3E3535,200,32,58939,18833,22.29
9381706,230613000,Alppila,General Cargo Ship,2011,Finland,OJOF,154,25,14841,20499,16
9505596,305677000,Rogaland,General Cargo Ship,2011,Antigua Barbuda,V2QM9,107,18,6668,9319,13.4
9524994,538008604,Blue Moon,Oil Tanker,2011,Marshall Is,V7A2562,228,42,56326,104623,3.73
9459278,413526530,Ren Jian 15,Container Ship,2010,China,BJWK,260,32,42112,54325,23.53
9580118,311000715,Capetan Vassilis Ii,Bulk Carrier,2010,Bahamas,C6DL9,180,30,23453,34468,10.92
9399272,403511001,Ncc Huda,Chemical Tanker,2011,Saudi Arabia,HZDZ,183,32,29168,45459,6.33
9004413,352001111,W M F Express,Other Ship Types,1991,Panama,3E3393,109,20,7896,3873,38.97
9604768,354250000,Hinase,Bulk Carrier,2011,Panama,3FVG3,169,27,17019,28386,7.62
9577032,636016698,Ligurian Sea,Oil Tanker,2011,Liberia,D5HI6,249,44,64089,116715,3.79
9459008,403515001,Ncc Nasma,Chemical Tanker,2011,Saudi Arabia,HZEG,183,32,29168,45550,6.33
9546215,636015201,Eurosky,Bulk Carrier,2011,Liberia,A8ZF9,180,30,23432,33500,8.48
9581447,563087300,Maersk Maru,Oil Tanker,2011,Singapore,9V6431,180,32,28802,48020,6.5
9443164,219256000,Torm Malaysia,Oil Tanker,2011,Denmark,OYZF2,184,33,29636,51762,6.01
9579066,477628100,Horizon Diamond,Bulk Carrier,2011,Hong Kong,VRJD3,224,32,41254,76048,5.02
9231303,351199000,The Holy,Bulk Carrier,2001,Panama,H9LX,225,32,39727,76623,4.94
9498846,636092744,Cornelie Oldendorff,Bulk Carrier,2011,Liberia,A8YF9,229,38,50729,93246,4.79
9587843,228079600,Astella,Chemical Tanker,2011,France,FJVJ,184,27,23248,37577,6.69
9426207,235076274,Eagle Hamilton,Oil Tanker,2010,United Kingdom,2CWB2,250,44,62851,114560,3.82
9451329,477213700,Da Cui Yun,General Cargo Ship,2011,Hong Kong,VRIM3,166,27,20949,28341,7.55
9450674,248489000,Four Rigoletto,Bulk Carrier,2011,Malta,9HA4672,181,30,23456,34438,6.8
9598012,355911000,Brilliant Ace,Vehicle Carrier,2011,Panama,HPAK,200,32,59022,18448,18.78
9484455,636092271,Msc Rapallo,Container Ship,2011,Liberia,A8ZV3,366,48,143521,154538,13.15
9431290,566141000,Maersk Katarina,Oil Tanker,2011,Singapore,9V8526,184,28,24463,39724,7.61
9433810,219027836,Uog Kyma,Oil Tanker,2011,Marshall Is,V7A5930,183,32,28465,50079,6.07
9431006,259016000,Wilson Newcastle,General Cargo Ship,2011,Norway,LAMV8,123,16,6118,8326,17
9306251,304747000,Mauren,Container Ship,2005,Antigua Barbuda,V2OY4,148,23,9957,13839,25.23
9398266,636019634,Kriti Legend,Oil Tanker,2009,Liberia,D5VK5,243,42,60379,107518,4.05
9449883,538007287,Lady Serra,General Cargo Ship,2011,Marshall Is,V7GI3,179,28,19999,30124,5.7
9591052,370644000,Mercury Ace,Vehicle Carrier,2011,Panama,3FNS7,199,32,59409,19110,23.29
9477567,477950600,Mtm Rotterdam,Chemical Tanker,2011,Hong Kong,VRIV7,145,25,11651,21144,9.71
9486427,255806239,Sea Dolphin C,Bulk Carrier,2011,Portugal,CQAP5,181,30,23236,33811,7.62
9418614,538006224,Front Brage,Oil Tanker,2011,Marshall Is,V7KS6,274,48,83850,156480,3.34
9490806,259701000,Spar Hydra,Bulk Carrier,2011,Norway,LAKL7,190,32,32839,58000,5.11
9503976,319756000,Equinox Star,Bulk Carrier,2011,Cayman Is,ZGBW3,197,32,33232,58680,5.61
